ski_resort,summit,drop,base,gondolas_and_trams,fast_eight,high_speed_sixes,quad_chairs,triple_chairs,double_chairs,surface_lifts,total_runs,longest_run,skiable_terrain,snow_making,averageSnowfall,nov_snow,dec_snow,jan_snow,feb_snow,mar_snow,apr_snow,childrenWeekdayPrice,childrenWeekendPrice,teenagerWeekdayPrice,teenagerWeekendPrice,adultWeekdayPrice,adultWeekendPrice,seniorWeekdayPrice,seniorWeekendPrice,childrenPrice_season,teenagerPrice_season,adultPrice_season,beginner_runs,intermediate_runs,advanced_runs,expert_runs,night_skiing,epic,mountain_collective,ikon,indy,dec_mean_2_guests,dec_min_2_guests,dec_max_2_guests,jan_mean_2_guests,jan_min_2_guests,jan_max_2_guests,feb_mean_2_guests,feb_min_2_guests,feb_max_2_guests,mar_mean_2_guests,mar_min_2_guests,mar_max_2_guests,apr_mean_2_guests,apr_min_2_guests,apr_max_2_guests,may_mean_2_guests,may_min_2_guests,may_max_2_guests,dec_mean_4_guests,dec_min_4_guests,dec_max_4_guests,jan_mean_4_guests,jan_min_4_guests,jan_max_4_guests,feb_mean_4_guests,feb_min_4_guests,feb_max_4_guests,mar_mean_4_guests,mar_min_4_guests,mar_max_4_guests,apr_mean_4_guests,apr_min_4_guests,apr_max_4_guests,may_mean_4_guests,may_min_4_guests,may_max_4_guests,total_lifts,state_Alaska,state_Arizona,state_California,state_Colorado,state_Connecticut,state_Idaho,state_Illinois,state_Indiana,state_Iowa,state_Maine,state_Maryland,state_Massachusetts,state_Michigan,state_Minnesota,state_Missouri,state_Montana,state_Nevada,state_New Hampshire,state_New Jersey,state_New Mexico,state_New York,state_North Carolina,state_Ohio,state_Oregon,state_Pennsylvania,state_Rhode Island,state_South Dakota,state_Tennessee,state_Utah,state_Vermont,state_Virginia,state_Washington,state_West Virginia,state_Wisconsin,state_Wyoming
Bruce Mound,-0.8688664968811666,-0.8954195348905319,-0.7681504602715453,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.305820738605097,-0.9798637100971995,0.6062342421982666,-0.7930283236897999,-0.40067668899001435,-0.3938155556851002,-0.4826672277547123,-0.9768945573884796,-0.7252419177468523,-0.842814945408573,-1.071554646449045,-1.199338321063715,-0.9000661491055458,-0.5730149451185471,-0.0637709328294032,-0.21737459325726155,-0.2078011877784066,-0.12147495225765821,-0.5206453134267139,-0.7965901681732152,-0.8796590203371945,-0.910765583092583,-0.4494567029194966,-0.5845632273905307,-1.0200035424862934,0.009575671164654785,-0.39336907512647734,2.0023022303121727,0.8314827512652749,-0.274239364581292,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,0.5666274734203589,0.13871637070696413,0.6941858876401551,-0.26240235102215853,0.35933119748767345,0.5491217964529241,-0.019999625492001114,0.4279071010097244,0.40354895617262143,0.19044362800739092,0.18890191825014574,0.8217177698726509,0.34569146008529295,0.001944809175384569,0.7294475092936009,0.3451887775958588,-0.00992955549938667,1.2464144592205029,-0.10565056966350209,-0.43841769766153016,0.18288584999171592,-0.1294766242213584,-0.44991046164107584,0.35272639375329473,-0.033437752603104984,-0.44126202794354186,0.4015542192035728,-0.15989447400180867,-0.4143620871999628,-0.04052079918588247,0.09867661042020713,-0.5168215466133299,0.22451133017382188,0.2715205035054598,-0.43723710891136097,0.614997291327008,-0.5676472731360543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Hilltop,-0.677390581676865,-0.9807088294998507,-0.5124218983973864,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.305820738605097,-0.9798637100971995,-0.3419046200075532,-0.7725958325266493,-0.7864485558512974,-0.3992830761159115,-0.4826672277547123,-0.7813620288850234,0.1325711032440483,-0.8824006174815633,-1.1147836236285298,-1.0180573656298315,-0.805064764424647,-0.5730149451185471,0.16039191158584049,0.11505287045862847,-0.27098533974132427,-0.08645910758988405,-0.5866817550422231,-0.6093184584493292,-0.8796590203371945,-0.910765583092583,1.1036828071860352,0.7549224683674605,-0.05815203262055423,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,-0.274239364581292,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.9473602515021335,-0.9365682478604431,-0.11165825243987709,-0.8811431572909136,-0.8155234523097413,-0.17683801535533283,-1.1493118116069887,-0.8472030684077976,-0.44407270072552063,-1.1561591855226179,-0.7862957102614379,-0.5307262275897967,-1.3510843814090772,-0.6826280205599643,-0.44361566758261756,-0.7117975431306828,-0.9461447882986748,-0.771849064626453,-0.9427555466519081,-1.0602422258634137,-0.43424970201375285,-0.8737018925428968,-0.8882567085682094,-0.5928174684929327,-0.8224070813954031,-0.9692222927309634,-0.5538379389592177,-0.9016625856635777,-0.9581093442148734,-0.5998124227481965,-1.0130653770233164,-1.147578185750679,-0.47037461015033155,-0.36453134944599014,-0.2590154612572736,-0.6785567509620709,-0.9045602230189643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Otis Ridge,-0.7818319899701204,-0.8690956785296311,-0.6717703490124401,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.9065400465793947,-0.4034732923929645,0.13216481109535672,-0.8134608148529506,-0.7864485558512974,-0.3828805148234776,-0.38351125701399724,-0.7741200833848954,-0.7252419177468523,-0.9219862895545534,-0.941867714910591,-0.9274168879128899,-0.7100633797437482,-0.5730149451185471,-0.0637709328294032,-0.0964918791787561,-0.5237219475929952,-0.0759543541895518,-0.8068032270939203,-0.4844706519667386,-0.8796590203371945,-0.910765583092583,-0.38550389956221,-0.23629694649345298,-0.8498298138177395,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,-0.2222583247697892,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,1.4098611429974433,0.40753752534881593,0.28723459689973885,0.9286737010451952,0.6834290319145465,-0.0033159139962860556,0.9186494642659108,0.7557925731456586,0.14689857400425968,1.0339201156031106,0.826531136892335,0.43477875152508416,1.0826749063909284,0.7293034407691927,0.3299028305210469,1.9526888070341408,-0.00992955549938667,0.39287570023676827,1.1426638697051736,-0.5272497731189421,0.21815073867774273,0.6256931333402027,-2.564286476230779,0.12449166838351568,0.6332968914467244,-0.2401343080245241,0.055636368834286604,0.26080982813471704,-0.23311300152832595,0.007418482833744442,0.2062645446889352,-0.37970053810521054,-0.12293163998825485,0.9728084439391097,1.2380463790370604,-0.14685048818067034,-0.7361037480775093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Attitash,-0.607762976148028,0.5523925649590156,-0.8966572752836856,-0.32343436564895045,0.43008695094773314,-0.3035526737563743,0.0065026983668435385,0.8956178773434985,-0.9798637100971995,-0.3419046200075532,0.35119118144663847,-0.5935626224206558,-0.24564575201011393,0.3502429264672943,-0.41202280837849503,-0.602697200462438,-0.2490298643137201,-0.3366620343978051,0.02430812811499795,-0.23505645633925418,-0.374594240093237,-0.5441198851477825,-0.5498020569731515,0.7083690156839003,0.03609634874732548,0.4919134580110934,0.5351197676410849,0.5493811856183776,0.5960074443952699,0.6468770689197023,0.5339073285673919,0.013370259138693037,0.6020703244776731,1.0363848363662638,0.6287111699260465,-0.5273005748506804,-0.5861256034503087,2.9999999999999996,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.46825021196969924,-0.24531385020996702,-0.7160413574999013,-0.5253671936863795,1.0480390956447787,-0.7080281215564965,-0.44532499428855493,0.9379511687767332,-0.5960367427988927,-0.4606610290840419,0.6014855303127388,-0.891869311380859,-0.6141009351034417,-0.29755580383383057,-0.8431603463551716,-0.5136126079944563,0.45817806090025737,-0.46955408748638033,-0.5902902931831056,-0.11270008765101976,-0.44835565748816353,-0.403088855221924,-0.08891943475990705,-0.6547668939504442,-0.42236629496550543,-0.0892885180852608,-0.7383274591561704,-0.5805987761383344,-0.3884693606754433,-0.839508832846331,-0.7022557891358797,-0.10545852108897177,-0.7233130924283234,-0.7233298305980901,-0.7223917451579008,-0.8134672952498889,-0.06227784831168934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Afton Alps,-0.8273577320466676,-0.9217433912514328,-0.7103223935160823,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,0.0065026983668435385,0.2948985693692007,7.089602137762091,0.6062342421982666,-0.28221604461103283,-0.40067668899001435,-0.2789976266380629,0.38990531476358037,-0.8465395383861755,-0.4801524831780236,-0.5261295688246515,-0.7689518061926521,-0.7461359324790064,-0.7575640720841976,-0.07696318255527178,1.0570432892468153,1.1123352616062985,-1.1555634672221724,-0.19850981052676134,-0.03637807491297999,-0.0683112970247698,0.331392001659053,0.3261376484272962,1.1219550367166886,-1.2040753616786015,0.5559531621398792,1.1287322385336893,0.5926681052133441,0.6911471272163249,-0.5273005748506804,2.012926387124831,2.9999999999999996,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.008304574018562267,-0.6677470932185913,1.3549780825057816,-0.1231856696116886,-0.7750112230063821,1.2113387955170414,-0.2546618979314791,-1.175088540543732,0.6568223596282415,-0.4458631959683275,-0.8238033113580373,-0.43122762287185096,-0.528405185533019,-0.3403416056922899,-0.5011501013258653,-0.007139995979655065,-1.0397663115786036,-0.02500265051568516,0.09995416152663272,-0.11270008765101976,0.8670246905006356,0.034690714378980976,-0.16627465480587178,0.688557489654541,0.07768468807186657,-0.16471141305489245,0.2697759904914638,-0.06025398139052628,-0.12954209543024775,0.27907441427829693,-0.06868239844225879,-0.2151553278954673,0.2495272240254914,-0.23405917448159017,-0.43723710891136097,-0.36508813335214074,2.1276563259272256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine Valley Ohio,-0.8353916865307642,-1.048097901783757,-0.6846210305136542,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,0.0065026983668435385,0.2948985693692007,-0.9798637100971995,-0.3419046200075532,-0.8747582883424027,-0.6900055891359765,-0.376319490306504,-0.316085196910311,-0.41202280837849503,-0.7252419177468523,-0.8824006174815633,-0.5095779431157439,-0.7008156936205356,-0.8525654567650964,-0.5730149451185471,-0.22388725026886297,-0.24759527177688792,0.04493542007326428,-0.06544960078921956,-0.30052384137501664,-0.4220467487254433,-0.637448815937945,-0.6858740864526051,-0.8834221542725128,-0.386989087266227,-0.8103692390540169,0.536237585220671,1.233592272434228,0.44140329805521106,-0.5273005748506804,0.16240136983533152,2.9999999999999996,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.21911299141283336,-0.7061501153102844,-0.12374591454107758,-0.5717727541565361,-0.6534745350963048,-0.7221931910551942,-0.5479897384808265,-0.665044472776723,-0.4845964452784199,-0.5494480277783281,-0.598757704778441,-0.37595062025077,-0.4427094359625962,-0.6398422187015049,-0.68334247484615,-0.0511810926765943,-0.05674031713935107,0.1972730679696624,-0.560918188727372,-0.4680283894806675,-0.4448291686195609,-0.6219786400223765,-0.398340314943766,-0.17221347459719707,-0.7223968847879286,-0.3909800979637874,-0.3265204944308296,-0.6913104345953148,-0.3625766341509237,-0.3792917254579126,-0.5707594250296565,-0.4619731432100822,0.166140911186593,-0.6744027649864401,-0.7936804042195358,-0.5595180354139961,-0.5676472731360543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alpine Valley Wisconsin,-0.9585789886202449,-0.8817311295828635,-0.8259785270270085,-0.32343436564895045,0.8820891605424845,-0.3035526737563743,-0.7087941219859498,1.4963371853177962,-0.9798637100971995,1.5543731044040863,-0.6091359032214437,-0.6900055891359765,-0.3664779535310437,-0.24469289797699614,-0.7017006283836154,-0.7252419177468523,-0.842814945408573,-1.0283256692695604,-1.0633776044883025,-0.9000661491055458,-0.5730149451185471,0.3525314925131922,0.4323699949147053,0.6135927877395237,0.029093179813770652,-0.01436592770781026,0.03572854171072239,0.355613022098978,0.43858339674728525,1.4371509961204583,0.9792863224069239,0.04543197613421768,1.0628994992766874,0.6419699642303351,0.6911471272163249,-0.5273005748506804,0.34953311315674157,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.506579015132294,-0.09170176184319456,-0.4944342189778924,-0.587241274313255,0.03523336306080041,-0.5557536244454963,-0.5626561305082939,-0.08213696675728438,-0.271846786375699,-0.5938415271254713,-0.598757704778441,-0.33909928517004934,-0.4941268857048498,-0.6398422187015049,-0.3573140169677459,-0.4255304146005778,-0.7120909800988527,-0.131694995388652,-0.45811582313230464,-0.5568604649380794,-0.6881569005531457,-0.4140333444619466,-0.24362987485183654,-0.7591027684052003,-0.389029562763014,-0.5418258879030508,0.43449877638160006,-0.3591754592243735,-1.2170366094600689,-0.43362291174682316,-0.34362934157345276,-1.2572749925571747,0.252306767786788,0.3041385472465598,-0.08079381360318624,-0.29366490402329587,0.7800045263955856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Alpine Valley Michigan,-1.1031901693339832,-1.0375683592393967,-1.0489378510730716,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,0.0065026983668435385,0.2948985693692007,1.9020883784239755,1.5543731044040863,-0.527405938568841,-0.6900055891359765,-0.3610104331002324,-0.2050305096807101,-1.281056268393856,-0.602697200462438,-0.8032292733355829,-1.071554646449045,-1.2446585599221858,-0.9950675337864446,-0.5730149451185471,-0.5441198851477825,-0.5498020569731515,-1.1555634672221724,-0.19850981052676134,-0.38857243019569554,-0.3388148777370495,-0.0803653458196711,-0.910765583092583,-0.8834221542725128,0.8922197521826546,0.410442292698652,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,0.45349519277974715,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-3.6112120713024685,-3.1639435291786437,-1.9248075676199496,-3.015798938918119,-3.2462572105112892,-1.7704083339588237,-2.9092788549030737,-3.0331062159806925,-1.7070627392908797,-2.976292658755487,-3.0367517760574003,-1.9052810261006767,-3.356364921356969,-3.4209193395013595,-1.6358569890399186,-3.244160603204689,-3.052629062097073,-1.5764871655434112,-3.6890473132629946,-3.281044112298712,-2.0211696928849583,-2.909376891187105,-2.8221372097173276,-2.060040703012941,-2.9226212101523656,-2.8547946669717548,-2.036343011970444,-2.960899432963414,-2.90006383355384,-2.0379908833370037,-3.2006867071541207,-3.039848103162727,-1.8323510531856724,-3.3980094173682898,-3.288783471376759,-1.9046555211072407,0.9484610013370406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Snow King,0.8538811429919418,0.3639137534149654,0.9143250152749001,1.370745644893171,-0.4739174682417697,-0.3035526737563743,0.0065026983668435385,-0.305820738605097,-0.4034732923929645,0.6062342421982666,-0.20048607995843007,-0.7864485558512974,-0.14230961586778032,0.38990531476358037,0.8915273816445463,-0.4801524831780236,0.18641252848917209,-0.03405919414141223,-0.06633234960194374,-0.23505645633925418,-0.5730149451185471,-0.5441198851477825,-0.5498020569731515,0.3924482558693117,-0.026932171654667995,0.05167051390769891,-0.08911926477186824,0.3071709812191281,0.1912027504433094,1.1676356105433219,0.8018044677189902,0.1613474145026529,0.07540841042165682,-0.04825606200753982,1.4403786146996664,1.0013306670297693,0.5574572724027528,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,1.927248223318863,0.6049562765829537,1.6364342322829957,0.04548135487572918,0.7275829390078498,1.7772592231052429,-0.3574426514637285,0.654654407771498,1.5208586747961719,-0.42381082844907103,0.5899851221316792,-0.036143688329450474,-0.5565221621463011,0.5170829592261384,1.9273058928060531,-0.13676535428529613,0.9837846797014778,-0.4780371718990307,0.11280829494523034,0.9664312429707723,0.5683458241891384,0.07709118393363558,1.0306392352210398,0.37521188551588136,2.8307034120537526,1.7778580303989315,2.1733983310036886,0.928667134052009,1.5893497296184824,0.9579524185995735,2.7559373186256875,0.4931657027388768,1.7868113963230758,-0.17852251521418713,1.5436242094083596,1.4875566857527827,1.3490693705401355,-0.06227784831168934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Andes Tower Hills,-0.8032558685943779,-0.9849206465175949,-0.6621323378865297,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,0.0065026983668435385,0.2948985693692007,-0.9798637100971995,0.13216481109535672,-0.7112983590371972,-0.6900055891359765,-0.39654931590050585,-0.46283603360656933,-0.8827492658868156,-0.11251833132478045,-0.8032292733355829,-0.8986387377311063,-1.1086978433467733,-0.8525654567650964,-0.5730149451185471,-0.3840035677083228,-0.3986986643750197,-0.04984080787111229,-0.0759543541895518,-0.2564995469646772,-0.3804308132312464,-0.03192330493982121,-0.12364534485265988,-0.8377415804458795,-0.2028098040995032,-0.8251669545904129,0.536237585220671,-0.935689524313379,0.8160190417968818,2.6998098246747135,-0.2222583247697892,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,0.5474630718390615,1.0603889009075989,0.04145213417532902,0.4955551366570666,1.2100880128582152,0.3826822298432262,0.30266099911228106,0.9743828879029481,-0.09286691460039405,0.7971547857516805,1.0890843445685305,0.6411462279771197,0.9112834072500829,-0.42591320940920846,0.5696296377845793,1.2700518082315828,1.1603394854997233,0.3795391571276474,-0.002848204068434682,0.538735132370001,-0.300243125006851,-0.04192071030117739,0.45256710556184615,-0.397187703890265,-0.10011121700808792,0.3883898167224063,-0.46159317886074136,0.09474234044924634,0.4400978881091824,-0.09485198547479297,0.30189826403891573,0.3607529078386342,0.09109322963158442,0.3204475691171098,0.4182267998282584,-0.11907478788611958,-0.3991907981945993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angel Fire,1.6221949901543773,0.8967086061595989,1.673479024959118,-0.32343436564895045,0.43008695094773314,-0.3035526737563743,-0.7087941219859498,-0.9065400465793947,0.7493075430155055,-0.3419046200075532,0.6168135665675973,-0.5935626224206558,-0.10950449328291252,0.31058053817100834,0.2397522866330256,0.2551158205284627,0.18641252848917209,-0.03405919414141223,0.20558908354888136,0.04994769770344221,-0.5730149451185471,1.6014387685409786,1.565645439400694,1.2770263833501598,0.08161694681543188,0.7120349300627906,0.5975436708823803,0.0649607768198786,0.03377870279532476,1.6290094061923182,0.6377174699886362,0.5337565888352852,0.33873936744966493,1.5294034265361744,0.2540954261843757,-0.5273005748506804,-0.0663152053352808,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-1.1198398657338098,-0.8597622036770568,-0.736187461001902,-0.1231856696116886,0.1567700509708778,-0.4495156032052635,-0.7093200507829677,0.02715819062136036,-0.619675593788084,-0.2978848648111837,0.113886716056947,-0.7260383035176161,-0.9226056335569635,-0.6826280205599643,-0.6929315471366913,-1.1522085101000752,0.17731349106047095,-1.0207978693300424,-1.2952208001207106,-1.5044026031504734,-0.860954855114677,-0.6110341507823538,-0.26941494820049144,-0.8145312017092895,-0.8335193254629002,-0.41612106295366463,-0.7482108263095785,-0.7577374296695031,-0.3884693606754433,-0.9993064395784207,-0.7261642189733749,-1.2846991942587986,-0.9262197870029762,-1.1147463554912902,-0.6154587565654484,-0.6150694360030977,-0.23073432325314433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Apple Mountain,-1.0174946548369532,-1.0586274443281174,-0.8966572752836856,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,0.0065026983668435385,-0.9065400465793947,-0.9798637100971995,1.0803036733011764,-0.7930283236897999,-0.8828915225666181,-0.371945473961855,-0.4350723617991691,-0.9044751023871995,-0.7252419177468523,-0.8032292733355829,-1.1580126008080145,-1.1086978433467733,-0.9475668414459952,-0.5730149451185471,-0.5441198851477825,-0.5498020569731515,-0.04984080787111229,-0.0759543541895518,-0.47662101901637444,-0.5885104907022308,-0.03192330493982121,-0.12364534485265988,-0.8834221542725128,-1.2040753616786015,-1.5625864454874796,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,0.24557103353373597,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.8323738420143493,-0.13010478393488767,-0.8006549922083046,-0.6336468347834117,-0.04579109554591785,-0.37160772096242617,-0.7386528348379023,-0.7743396301553678,-0.7615086997232312,-0.7566176913983296,-1.3489097267104284,-0.6597059003723189,-0.716935834587949,-0.040840992683074735,-0.6162189688123608,-0.9540235749638486,-0.9461447882986748,-0.46955408748638033,-1.0455579122469756,-0.5568604649380794,-0.860954855114677,-0.9393688279830326,-0.44991046164107584,-1.081891879999602,-0.9779784983403632,-0.5418258879030508,-0.9425837136599393,-1.0013030782748602,-0.517932993298041,-0.9769347746359281,-1.001111162104569,-0.7087909585246971,-0.9178811557190865,-0.8701110274330401,-1.4352783357742502,-0.7420440659210441,-0.3991907981945993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bear Creek Mountain,-0.9425110796520518,-0.7532707105416673,-0.8966572752836856,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,1.43709633907243,-0.305820738605097,-0.9798637100971995,-0.3419046200075532,-0.6295683943845944,-0.7864485558512974,-0.3686649617033682,-0.26055785329551057,-1.0637979033900158,0.37766053781287706,-0.9615719616275437,-0.941867714910591,-0.9727371267713607,-0.8525654567650964,-0.5730149451185471,-0.5441198851477825,-0.5498020569731515,0.20289579998055857,-0.026932171654667995,-0.1464388109388286,-0.0683112970247698,0.1618448585795784,0.1912027504433094,-0.7692207197059295,-1.2040753616786015,-0.5292126438624931,1.8528923703607116,0.09964951504343339,0.566275212635768,-0.5273005748506804,0.3079482813075393,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.04663337718115701,-0.2069108281182739,0.22679628639373642,-0.6181783146266927,0.19728228027423692,0.1064633746186211,-0.15199715373920747,-0.22786384326214404,0.10637482945136047,-0.194300033001183,-0.14866649161924858,0.07732080124209392,-0.185622187251328,-0.12641259639999333,0.05821244895571021,-0.5796742530398651,-1.2270093581384611,-0.26506042647986056,-0.39937161422083756,-0.3199749303849809,-0.13449814818252515,-0.39214436598190133,-0.11470450810856196,-0.3319777823560424,-0.34458058649302536,-0.21499334303464687,-0.2540424686391696,-0.4034601226071657,-0.46614754024900196,-0.3089807784957932,-0.3197209117359577,-0.4619731432100822,-0.35919285969846704,-0.2503681963521402,-0.11643814313400372,-0.5674539497838678,-0.3991907981945993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
